 time_between_2_SV	 jitter
87	163.000000
33	217.000000
107	143.000000
814	564.000000
87	163.000000
33	217.000000
61	189.000000
781	531.000000
87	163.000000
32	218.000000
101	149.000000
779	529.000000
88	162.000000
33	217.000000
102	148.000000
776	526.000000
88	162.000000
34	216.000000
101	149.000000
780	530.000000
90	160.000000
35	215.000000
48	202.000000
814	564.000000
90	160.000000
35	215.000000
101	149.000000
678	428.000000
97	153.000000
37	213.000000
269	19.000000
522	272.000000
125	125.000000
45	205.000000
376	126.000000
95	155.000000
